r,z,pressure,power,ne
39.76356,43.81558,1.3332,300,5.31E+16
39.95628,103.8108,1.3332,300,7.72E+15
39.99265,6.463279,1.3332,300,9.57E+15
40.07143,0,1.3332,300,2.63E+14
40.07143,0.27449,1.3332,300,4.82E+14
40.07143,0.658776,1.3332,300,9.19E+14
40.07143,1.196776,1.3332,300,1.64E+15
40.07143,1.949976,1.3332,300,2.76E+15
40.07143,3.004456,1.3332,300,4.35E+15
40.08724,15.29404,1.3332,300,2.26E+16
40.73567,92.28081,1.3332,300,2.53E+16
40.90909,104.9807,1.3332,300,5.87E+15
40.90909,106.0404,1.3332,300,4.2E+15
40.90909,106.7973,1.3332,300,3.01E+15
40.90909,107.338,1.3332,300,2.18E+15
40.90909,107.7242,1.3332,300,1.58E+15
40.90909,108,1.3332,300,1.2E+15
40.98122,4.370772,1.3332,300,6.42E+15
41.19193,74.13271,1.3332,300,4.73E+16
41.83084,101.3367,1.3332,300,1.16E+16
41.95397,33.20244,1.3332,300,4.46E+16
43.52654,83.45675,1.3332,300,3.7E+16
43.56078,9.68529,1.3332,300,1.43E+16
43.68294,38.0522,1.3332,300,4.87E+16
44.31187,68.03966,1.3332,300,5.17E+16
44.52362,54.10729,1.3332,300,5.57E+16
44.61049,97.20785,1.3332,300,1.78E+16
44.78231,24.86867,1.3332,300,3.5E+16
45.04771,48.4094,1.3332,300,5.45E+16
45.21675,60.52889,1.3332,300,5.5E+16
46.72078,103.8375,1.3332,300,7.59E+15
46.75,0,1.3332,300,2.65E+14
46.75,0.275006,1.3332,300,4.82E+14
46.75,0.660014,1.3332,300,9.14E+14
46.75,1.199025,1.3332,300,1.63E+15
46.75,1.953641,1.3332,300,2.72E+15
46.75,3.010104,1.3332,300,4.28E+15
46.80246,6.633297,1.3332,300,9.67E+15
46.91247,74.21119,1.3332,300,4.67E+16
47.05138,15.49051,1.3332,300,2.24E+16
47.17697,42.85982,1.3332,300,5.17E+16
47.48159,90.67734,1.3332,300,2.72E+16
47.53797,4.478657,1.3332,300,6.47E+15
47.58065,32.7466,1.3332,300,4.35E+16
47.72727,104.9728,1.3332,300,5.82E+15
47.72727,106.0353,1.3332,300,4.17E+15
47.72727,106.7942,1.3332,300,2.99E+15
47.72727,107.3362,1.3332,300,2.16E+15
47.72727,107.7234,1.3332,300,1.57E+15
47.72727,108,1.3332,300,1.19E+15
48.67105,101.0918,1.3332,300,1.18E+16
48.96714,56.03569,1.3332,300,5.51E+16
49.50003,64.43954,1.3332,300,5.3E+16
49.72159,51.6642,1.3332,300,5.47E+16
50.02741,37.9395,1.3332,300,4.79E+16
50.09256,47.02136,1.3332,300,5.33E+16
50.22143,10.52014,1.3332,300,1.52E+16
50.45273,83.54061,1.3332,300,3.63E+16
50.52422,24.9357,1.3332,300,3.46E+16
50.896,69.26933,1.3332,300,5.01E+16
51.2949,96.94342,1.3332,300,1.79E+16
51.6445,60.05754,1.3332,300,5.42E+16
53.19634,43.16052,1.3332,300,5.1E+16
53.42857,0,1.3332,300,2.67E+14
53.42857,0.275043,1.3332,300,4.82E+14
53.42857,0.660104,1.3332,300,9.08E+14
53.42857,1.199188,1.3332,300,1.61E+15
53.42857,1.953907,1.3332,300,2.69E+15
53.42857,3.010513,1.3332,300,4.23E+15
53.4462,6.681818,1.3332,300,9.56E+15
53.57861,16.92985,1.3332,300,2.39E+16
53.61119,103.7391,1.3332,300,7.61E+15
53.61556,75.19084,1.3332,300,4.5E+16
53.84619,55.00544,1.3332,300,5.45E+16
53.86581,31.82397,1.3332,300,4.19E+16
54.26924,90.63461,1.3332,300,2.68E+16
54.42669,4.504054,1.3332,300,6.39E+15
54.46638,101.2516,1.3332,300,1.14E+16
54.54545,104.9699,1.3332,300,5.74E+15
54.54545,106.0334,1.3332,300,4.11E+15
54.54545,106.793,1.3332,300,2.95E+15
54.54545,107.3356,1.3332,300,2.13E+15
54.54545,107.7232,1.3332,300,1.55E+15
54.54545,108,1.3332,300,1.18E+15
54.7272,64.7186,1.3332,300,5.22E+16
55.36436,49.15147,1.3332,300,5.34E+16
56.60344,37.91546,1.3332,300,4.7E+16
56.80362,10.84329,1.3332,300,1.53E+16
56.80684,23.50594,1.3332,300,3.22E+16
57.57197,82.29141,1.3332,300,3.71E+16
57.57601,69.60789,1.3332,300,4.9E+16
57.60967,59.61533,1.3332,300,5.34E+16
57.84731,97.04228,1.3332,300,1.75E+16
59.6774,43.31699,1.3332,300,5.01E+16
59.78642,31.22274,1.3332,300,4.05E+16
60.06416,16.28352,1.3332,300,2.26E+16
60.10714,0,1.3332,300,2.69E+14
60.10714,0.274816,1.3332,300,4.81E+14
60.10714,0.659558,1.3332,300,8.97E+14
60.10714,1.198198,1.3332,300,1.58E+15
60.10714,1.952293,1.3332,300,2.63E+15
60.10714,3.008026,1.3332,300,4.12E+15
60.11247,6.908363,1.3332,300,9.67E+15
60.17886,54.28018,1.3332,300,5.34E+16
60.57275,103.4208,1.3332,300,7.95E+15
60.83154,91.38852,1.3332,300,2.53E+16
60.98319,4.584779,1.3332,300,6.36E+15
61.10972,64.48303,1.3332,300,5.13E+16
61.34135,75.47053,1.3332,300,4.38E+16
61.36364,104.9672,1.3332,300,5.62E+15
61.36364,106.0316,1.3332,300,4.03E+15
61.36364,106.7919,1.3332,300,2.89E+15
61.36364,107.335,1.3332,300,2.09E+15
61.36364,107.7229,1.3332,300,1.53E+15
61.36364,108,1.3332,300,1.16E+15
61.40279,101.1214,1.3332,300,1.14E+16
63.06807,48.64569,1.3332,300,5.18E+16
63.09484,22.1783,1.3332,300,2.99E+16
63.27471,37.88827,1.3332,300,4.59E+16
63.44406,10.37031,1.3332,300,1.44E+16
64.10031,59.31408,1.3332,300,5.23E+16
64.2851,85.24349,1.3332,300,3.29E+16
64.46416,69.68966,1.3332,300,4.78E+16
64.71379,97.38458,1.3332,300,1.67E+16
66.60394,43.15038,1.3332,300,4.87E+16
66.74154,31.13305,1.3332,300,3.93E+16
66.76607,15.46432,1.3332,300,2.1E+16
66.78009,6.947241,1.3332,300,9.49E+15
66.78571,0,1.3332,300,2.71E+14
66.78571,0.274582,1.3332,300,4.8E+14
66.78571,0.658998,1.3332,300,8.87E+14
66.78571,1.197179,1.3332,300,1.55E+15
66.78571,1.950634,1.3332,300,2.57E+15
66.78571,3.00547,1.3332,300,4.03E+15
67.08457,53.94909,1.3332,300,5.2E+16
67.27836,103.3972,1.3332,300,7.81E+15
67.64507,4.575852,1.3332,300,6.19E+15
67.73432,64.43236,1.3332,300,5E+16
67.93103,76.44319,1.3332,300,4.18E+16
68.05368,92.58778,1.3332,300,2.31E+16
68.18182,104.966,1.3332,300,5.5E+15
68.18182,106.0308,1.3332,300,3.94E+15
68.18182,106.7915,1.3332,300,2.83E+15
68.18182,107.3347,1.3332,300,2.05E+15
68.18182,107.7228,1.3332,300,1.5E+15
68.18182,108,1.3332,300,1.14E+15
68.2115,100.9792,1.3332,300,1.13E+16
70.02889,37.8257,1.3332,300,4.45E+16
70.09504,10.30192,1.3332,300,1.39E+16
70.27738,48.51512,1.3332,300,5.02E+16
70.39818,21.96555,1.3332,300,2.87E+16
70.87035,59.14028,1.3332,300,5.09E+16
71.28005,69.66259,1.3332,300,4.65E+16
71.4046,85.62153,1.3332,300,3.15E+16
71.54321,96.97953,1.3332,300,1.68E+16
73.45407,6.802464,1.3332,300,9.01E+15
73.46115,31.15715,1.3332,300,3.81E+16
73.46429,0,1.3332,300,2.73E+14
73.46429,0.274426,1.3332,300,4.78E+14
73.46429,0.658622,1.3332,300,8.74E+14
73.46429,1.196496,1.3332,300,1.52E+15
73.46429,1.949521,1.3332,300,2.51E+15
73.46429,3.003755,1.3332,300,3.92E+15
73.46491,15.1332,1.3332,300,1.99E+16
73.5727,43.16497,1.3332,300,4.72E+16
73.96795,103.35,1.3332,300,7.66E+15
74.00945,53.80463,1.3332,300,5.04E+16
74.21138,4.495743,1.3332,300,5.91E+15
74.5295,64.34685,1.3332,300,4.86E+16
74.78597,76.21218,1.3332,300,4.08E+16
74.92065,92.38721,1.3332,300,2.26E+16
74.9861,100.961,1.3332,300,1.1E+16
75,104.9657,1.3332,300,5.34E+15
75,106.0307,1.3332,300,3.83E+15
75,106.7913,1.3332,300,2.75E+15
75,107.3347,1.3332,300,2E+15
75,107.7228,1.3332,300,1.46E+15
75,108,1.3332,300,1.12E+15
76.77131,10.14317,1.3332,300,1.32E+16
76.87385,37.86612,1.3332,300,4.31E+16
77.0573,22.19543,1.3332,300,2.8E+16
77.21619,48.46418,1.3332,300,4.85E+16
77.71444,59.03776,1.3332,300,4.92E+16
78.11209,69.61372,1.3332,300,4.5E+16
78.37146,97.2658,1.3332,300,1.59E+16
78.38955,85.50211,1.3332,300,3.06E+16
80.10455,15.15117,1.3332,300,1.92E+16
80.12841,6.804246,1.3332,300,8.72E+15
80.14286,0,1.3332,300,2.75E+14
80.14286,0.274342,1.3332,300,4.75E+14
80.14286,0.65842,1.3332,300,8.59E+14
80.14286,1.196129,1.3332,300,1.48E+15
80.14286,1.948923,1.3332,300,2.44E+15
80.14286,3.002833,1.3332,300,3.8E+15
80.20211,31.44334,1.3332,300,3.7E+16
80.43572,43.16639,1.3332,300,4.55E+16
80.88237,53.73399,1.3332,300,4.86E+16
80.90998,103.4421,1.3332,300,7.29E+15
81.12268,4.53054,1.3332,300,5.75E+15
81.35979,64.2829,1.3332,300,4.69E+16
81.49495,76.26536,1.3332,300,3.93E+16
81.75994,92.57738,1.3332,300,2.16E+16
81.80679,101.1153,1.3332,300,1.04E+16
81.81818,104.9657,1.3332,300,5.17E+15
81.81818,106.0306,1.3332,300,3.7E+15
81.81818,106.7913,1.3332,300,2.66E+15
81.81818,107.3347,1.3332,300,1.93E+15
81.81818,107.7228,1.3332,300,1.42E+15
81.81818,108,1.3332,300,1.08E+15
83.45395,10.2171,1.3332,300,1.28E+16
83.50507,22.29087,1.3332,300,2.71E+16
83.6559,37.88665,1.3332,300,4.14E+16
84.06542,48.43779,1.3332,300,4.66E+16
84.55216,58.9805,1.3332,300,4.73E+16
84.94191,69.57791,1.3332,300,4.33E+16
85.09002,85.52735,1.3332,300,2.95E+16
85.1995,97.70456,1.3332,300,1.47E+16
86.78878,15.24848,1.3332,300,1.86E+16
86.80665,6.874729,1.3332,300,8.45E+15
86.82143,0,1.3332,300,2.77E+14
86.82143,0.274301,1.3332,300,4.71E+14
86.82143,0.658322,1.3332,300,8.4E+14
86.82143,1.195952,1.3332,300,1.44E+15
86.82143,1.948634,1.3332,300,2.35E+15
86.82143,3.002389,1.3332,300,3.65E+15
87.10434,31.30191,1.3332,300,3.53E+16
87.234,43.16854,1.3332,300,4.36E+16
87.68879,4.505743,1.3332,300,5.49E+15
87.71383,53.69689,1.3332,300,4.65E+16
87.83803,103.4478,1.3332,300,6.99E+15
88.18239,64.24619,1.3332,300,4.49E+16
88.32147,76.11774,1.3332,300,3.79E+16
88.55958,92.71814,1.3332,300,2.06E+16
88.62746,101.1279,1.3332,300,9.98E+15
88.63636,104.9656,1.3332,300,4.96E+15
88.63636,106.0306,1.3332,300,3.56E+15
88.63636,106.7913,1.3332,300,2.56E+15
88.63636,107.3347,1.3332,300,1.86E+15
88.63636,107.7228,1.3332,300,1.36E+15
88.63636,108,1.3332,300,1.05E+15
90.12203,22.11685,1.3332,300,2.57E+16
90.12345,10.27458,1.3332,300,1.23E+16
90.40605,37.89982,1.3332,300,3.96E+16
90.8689,48.42273,1.3332,300,4.46E+16
91.3699,58.94941,1.3332,300,4.52E+16
91.76368,69.55717,1.3332,300,4.14E+16
91.95009,85.40667,1.3332,300,2.83E+16
92.02514,97.71565,1.3332,300,1.41E+16
93.45887,15.329,1.3332,300,1.78E+16
93.48067,6.75229,1.3332,300,7.93E+15
93.5,0,1.3332,300,2.78E+14
93.5,0.274274,1.3332,300,4.67E+14
93.5,0.658257,1.3332,300,8.21E+14
93.5,1.195834,1.3332,300,1.39E+15
93.5,1.948442,1.3332,300,2.26E+15
93.5,3.002092,1.3332,300,3.5E+15
93.67682,31.19033,1.3332,300,3.36E+16
94.00009,43.16769,1.3332,300,4.15E+16
94.35358,4.460354,1.3332,300,5.2E+15
94.51809,53.67499,1.3332,300,4.43E+16
94.55257,103.4015,1.3332,300,6.73E+15
94.99462,64.22571,1.3332,300,4.28E+16
95.38125,92.63284,1.3332,300,1.97E+16
95.39914,76.28936,1.3332,300,3.59E+16
95.44747,101.0338,1.3332,300,9.64E+15
95.45453,104.9655,1.3332,300,4.73E+15
95.45453,106.0306,1.3332,300,3.39E+15
95.45454,106.7913,1.3332,300,2.44E+15
95.45454,107.3346,1.3332,300,1.78E+15
95.45454,107.7228,1.3332,300,1.3E+15
95.45455,108,1.3332,300,1E+15
96.82119,10.16141,1.3332,300,1.16E+16
96.9795,21.96964,1.3332,300,2.43E+16
97.14129,37.90257,1.3332,300,3.76E+16
97.64949,48.40878,1.3332,300,4.23E+16
98.17383,58.93018,1.3332,300,4.29E+16
98.58068,69.54228,1.3332,300,3.93E+16
98.65397,85.6525,1.3332,300,2.67E+16
98.84108,97.56848,1.3332,300,1.35E+16
100.1622,6.776047,1.3332,300,7.56E+15
100.1744,15.00669,1.3332,300,1.65E+16
100.1786,0,1.3332,300,2.79E+14
100.1786,0.274237,1.3332,300,4.6E+14
100.1786,0.65817,1.3332,300,7.97E+14
100.1786,1.195675,1.3332,300,1.33E+15
100.1786,1.948183,1.3332,300,2.16E+15
100.1786,3.001693,1.3332,300,3.33E+15
100.1799,31.22428,1.3332,300,3.19E+16
100.7538,43.15683,1.3332,300,3.93E+16
100.9356,4.518488,1.3332,300,5E+15
101.2439,103.3595,1.3332,300,6.44E+15
101.3117,53.65575,1.3332,300,4.19E+16
101.8054,64.20937,1.3332,300,4.05E+16
102.0653,76.33989,1.3332,300,3.39E+16
102.2041,92.53579,1.3332,300,1.88E+16
102.2661,100.9881,1.3332,300,9.18E+15
102.2726,104.9655,1.3332,300,4.48E+15
102.2727,106.0305,1.3332,300,3.21E+15
102.2727,106.7912,1.3332,300,2.31E+15
102.2727,107.3346,1.3332,300,1.68E+15
102.2727,107.7228,1.3332,300,1.24E+15
102.2727,108,1.3332,300,9.5E+14
103.501,10.10177,1.3332,300,1.09E+16
103.7921,22.22048,1.3332,300,2.31E+16
103.8716,37.89023,1.3332,300,3.55E+16
104.4212,48.3894,1.3332,300,3.99E+16
104.976,58.913,1.3332,300,4.05E+16
105.3998,69.5285,1.3332,300,3.7E+16
105.5558,85.48443,1.3332,300,2.53E+16
105.6655,97.55442,1.3332,300,1.28E+16
106.8475,6.795263,1.3332,300,7.16E+15
106.8571,0,1.3332,300,2.79E+14
106.8571,0.274178,1.3332,300,4.53E+14
106.8571,0.658028,1.3332,300,7.72E+14
106.8571,1.195418,1.3332,300,1.28E+15
106.8571,1.947763,1.3332,300,2.06E+15
106.8571,3.001047,1.3332,300,3.16E+15
106.8807,15.04521,1.3332,300,1.56E+16
107.1935,31.26941,1.3332,300,3E+16
107.5064,43.13148,1.3332,300,3.69E+16
107.8399,4.526613,1.3332,300,4.73E+15
108.106,53.6,1.3332,300,3.94E+16
108.1895,103.3734,1.3332,300,6.03E+15
108.625,64.19189,1.3332,300,3.8E+16
109.0015,76.23812,1.3332,300,3.19E+16
109.025,92.52898,1.3332,300,1.77E+16
109.0843,101.0168,1.3332,300,8.59E+15
109.0905,104.9654,1.3332,300,4.2E+15
109.0906,106.0304,1.3332,300,3.02E+15
109.0907,106.7912,1.3332,300,2.17E+15
109.0908,107.3346,1.3332,300,1.58E+15
109.0909,107.7228,1.3332,300,1.16E+15
109.0909,108,1.3332,300,8.94E+14
110.1857,10.12006,1.3332,300,1.03E+16
110.4782,22.15583,1.3332,300,2.16E+16
110.6013,37.86086,1.3332,300,3.32E+16
111.1985,48.35827,1.3332,300,3.73E+16
111.7951,58.89098,1.3332,300,3.78E+16
112.2283,69.51423,1.3332,300,3.46E+16
112.4694,85.60613,1.3332,300,2.35E+16
112.4847,97.57882,1.3332,300,1.19E+16
113.5282,6.79729,1.3332,300,6.7E+15
113.5357,0,1.3332,300,2.79E+14
113.5357,0.274093,1.3332,300,4.45E+14
113.5357,0.657823,1.3332,300,7.44E+14
113.5357,1.195045,1.3332,300,1.22E+15
113.5357,1.947156,1.3332,300,1.94E+15
113.5357,3.000111,1.3332,300,2.97E+15
113.5753,15.09043,1.3332,300,1.46E+16
114.1007,31.15122,1.3332,300,2.78E+16
114.2599,43.0907,1.3332,300,3.44E+16
114.4117,4.5378,1.3332,300,4.45E+15
114.9198,53.60503,1.3332,300,3.66E+16
115.1166,103.3933,1.3332,300,5.6E+15
115.4654,64.17286,1.3332,300,3.53E+16
115.5256,76.28432,1.3332,300,2.97E+16
115.8463,92.61903,1.3332,300,1.64E+16
115.9029,101.0752,1.3332,300,7.94E+15
115.9077,104.9653,1.3332,300,3.91E+15
115.9082,106.0304,1.3332,300,2.81E+15
115.9085,106.7912,1.3332,300,2.02E+15
115.9088,107.3346,1.3332,300,1.47E+15
115.909,107.7227,1.3332,300,1.08E+15
115.9091,108,1.3332,300,8.34E+14
116.868,10.19059,1.3332,300,9.65E+15
117.2548,22.04711,1.3332,300,2E+16
117.3256,37.816,1.3332,300,3.08E+16
117.9825,48.31233,1.3332,300,3.46E+16
118.6503,58.86488,1.3332,300,3.5E+16
118.9957,85.38348,1.3332,300,2.21E+16
119.0746,69.50233,1.3332,300,3.21E+16
119.3043,97.68189,1.3332,300,1.1E+16
120.205,6.868007,1.3332,300,6.3E+15
120.2143,0,1.3332,300,2.79E+14
120.2143,0.273988,1.3332,300,4.35E+14
120.2143,0.65757,1.3332,300,7.14E+14
120.2143,1.194586,1.3332,300,1.15E+15
120.2143,1.946407,1.3332,300,1.82E+15
120.2143,2.998958,1.3332,300,2.78E+15
120.2293,15.5066,1.3332,300,1.39E+16
120.5277,31.11763,1.3332,300,2.58E+16
121.0011,43.03583,1.3332,300,3.18E+16
121.0813,4.561276,1.3332,300,4.16E+15
121.784,53.5757,1.3332,300,3.38E+16
121.8274,103.3966,1.3332,300,5.18E+15
122.3433,64.15496,1.3332,300,3.26E+16
122.5312,76.08896,1.3332,300,2.75E+16
122.6674,92.70121,1.3332,300,1.5E+16
122.721,101.0828,1.3332,300,7.32E+15
122.7233,104.9653,1.3332,300,3.61E+15
122.7247,106.0304,1.3332,300,2.59E+15
122.7257,106.7912,1.3332,300,1.86E+15
122.7264,107.3346,1.3332,300,1.36E+15
122.7269,107.7227,1.3332,300,1E+15
122.7273,108,1.3332,300,7.72E+14
123.5368,10.21591,1.3332,300,8.95E+15
123.5375,22.39048,1.3332,300,1.89E+16
124.0243,37.76116,1.3332,300,2.84E+16
124.8084,48.2814,1.3332,300,3.18E+16
125.5764,58.84012,1.3332,300,3.22E+16
125.8637,85.48156,1.3332,300,2.02E+16
125.946,69.49456,1.3332,300,2.95E+16
126.1234,97.69641,1.3332,300,1.01E+16
126.883,6.789993,1.3332,300,5.75E+15
126.8929,0,1.3332,300,2.77E+14
126.8929,0.273881,1.3332,300,4.24E+14
126.8929,0.657314,1.3332,300,6.82E+14
126.8929,1.19412,1.3332,300,1.09E+15
126.8929,1.945649,1.3332,300,1.7E+15
126.8929,2.997789,1.3332,300,2.58E+15
126.9209,15.06902,1.3332,300,1.25E+16
127.3804,31.20566,1.3332,300,2.38E+16
127.6376,4.519882,1.3332,300,3.82E+15
127.7145,42.98368,1.3332,300,2.92E+16
128.5294,103.3795,1.3332,300,4.76E+15
128.7638,53.56054,1.3332,300,3.09E+16
129.276,64.13469,1.3332,300,2.98E+16
129.4267,76.35139,1.3332,300,2.5E+16
129.4876,92.72705,1.3332,300,1.37E+16
129.5359,104.9652,1.3332,300,3.31E+15
129.538,101.0336,1.3332,300,6.75E+15
129.5392,106.0303,1.3332,300,2.37E+15
129.5416,106.7911,1.3332,300,1.7E+15
129.5434,107.3346,1.3332,300,1.24E+15
129.5446,107.7227,1.3332,300,9.16E+14
129.5455,108,1.3332,300,7.07E+14
130.215,10.13347,1.3332,300,8.16E+15
130.5492,22.12032,1.3332,300,1.7E+16
130.6491,37.69823,1.3332,300,2.6E+16
131.6359,48.26146,1.3332,300,2.9E+16
132.5648,85.71712,1.3332,300,1.83E+16
132.6346,58.80598,1.3332,300,2.92E+16
132.8383,69.48504,1.3332,300,2.68E+16
132.9326,97.6083,1.3332,300,9.23E+15
133.5583,6.797495,1.3332,300,5.29E+15
133.5714,0,1.3332,300,2.75E+14
133.5714,0.2738,1.3332,300,4.12E+14
133.5714,0.65712,1.3332,300,6.5E+14
133.5714,1.193767,1.3332,300,1.02E+15
133.5714,1.945074,1.3332,300,1.58E+15
133.5714,2.996904,1.3332,300,2.38E+15
133.5869,15.21518,1.3332,300,1.15E+16
133.6492,31.20193,1.3332,300,2.18E+16
134.2764,42.90906,1.3332,300,2.66E+16
134.5396,4.525465,1.3332,300,3.51E+15
135.4704,103.3677,1.3332,300,4.32E+15
136.0714,76.20606,1.3332,300,2.28E+16
136.1502,53.61672,1.3332,300,2.78E+16
136.2547,64.09051,1.3332,300,2.69E+16
136.3299,92.55382,1.3332,300,1.26E+16
136.3431,104.9651,1.3332,300,2.99E+15
136.3503,106.0303,1.3332,300,2.14E+15
136.3536,101.0064,1.3332,300,6.13E+15
136.3555,106.7911,1.3332,300,1.54E+15
136.3591,107.3346,1.3332,300,1.12E+15
136.3618,107.7227,1.3332,300,8.29E+14
136.3636,108,1.3332,300,6.41E+14
136.8842,10.29127,1.3332,300,7.55E+15
137.1097,22.31323,1.3332,300,1.56E+16
137.1289,37.62083,1.3332,300,2.36E+16
138.1091,48.23488,1.3332,300,2.63E+16
139.4179,85.53105,1.3332,300,1.66E+16
139.7336,69.47124,1.3332,300,2.41E+16
139.7574,97.50119,1.3332,300,8.4E+15
139.7731,58.62681,1.3332,300,2.62E+16
140.2287,6.941839,1.3332,300,4.9E+15
140.237,15.25033,1.3332,300,1.05E+16
140.25,0,1.3332,300,2.72E+14
140.25,0.273776,1.3332,300,3.99E+14
140.25,0.657063,1.3332,300,6.16E+14
140.25,1.193665,1.3332,300,9.5E+14
140.25,1.944907,1.3332,300,1.46E+15
140.25,2.996646,1.3332,300,2.18E+15
140.4459,42.65775,1.3332,300,2.41E+16
140.4791,31.16787,1.3332,300,1.96E+16
141.1095,4.576187,1.3332,300,3.23E+15
142.3858,103.3508,1.3332,300,3.88E+15
143.1133,76.27756,1.3332,300,2.03E+16
143.1418,104.965,1.3332,300,2.68E+15
143.154,92.32345,1.3332,300,1.14E+16
143.1558,106.0302,1.3332,300,1.91E+15
143.1659,106.791,1.3332,300,1.37E+15
143.1679,100.9404,1.3332,300,5.54E+15
143.173,107.3345,1.3332,300,1E+15
143.1782,107.7227,1.3332,300,7.41E+14
143.1818,108,1.3332,300,5.74E+14
143.2288,64.04963,1.3332,300,2.41E+16
143.353,46.7495,1.3332,300,2.39E+16
143.4493,52.63274,1.3332,300,2.47E+16
143.4773,37.61828,1.3332,300,2.13E+16
143.5289,22.10295,1.3332,300,1.4E+16
143.5981,10.97722,1.3332,300,7.26E+15
146.3304,42.81755,1.3332,300,2.19E+16
146.5737,97.45607,1.3332,300,7.52E+15
146.6113,69.4622,1.3332,300,2.15E+16
146.654,31.15765,1.3332,300,1.77E+16
146.7297,85.55235,1.3332,300,1.47E+16
146.818,58.58959,1.3332,300,2.33E+16
146.8611,7.090622,1.3332,300,4.52E+15
146.9286,0,1.3332,300,2.69E+14
146.9286,0.273842,1.3332,300,3.85E+14
146.9286,0.657222,1.3332,300,5.81E+14
146.9286,1.193953,1.3332,300,8.81E+14
146.9286,1.945376,1.3332,300,1.33E+15
146.9286,2.997369,1.3332,300,1.98E+15
147.0392,15.41696,1.3332,300,9.49E+15
147.7601,4.605925,1.3332,300,2.94E+15
148.827,47.97637,1.3332,300,2.2E+16
149.0733,103.3403,1.3332,300,3.46E+15
149.9235,37.76189,1.3332,300,1.91E+16
149.928,104.9646,1.3332,300,2.37E+15
149.9533,106.0299,1.3332,300,1.7E+15
149.9713,106.7909,1.3332,300,1.22E+15
149.9799,100.9289,1.3332,300,4.92E+15
149.9842,107.3344,1.3332,300,8.86E+14
149.9934,107.7227,1.3332,300,6.56E+14
149.9999,92.37092,1.3332,300,1.01E+16
150,108,1.3332,300,5.09E+14
150.0873,76.35071,1.3332,300,1.79E+16
150.1724,64.0728,1.3332,300,2.13E+16
150.3394,10.91192,1.3332,300,6.46E+15
150.5886,22.4859,1.3332,300,1.26E+16
150.6078,53.30271,1.3332,300,2.18E+16
152.8699,43.18104,1.3332,300,1.96E+16
153.3244,6.88631,1.3332,300,3.94E+15
153.39,97.42438,1.3332,300,6.66E+15
153.4088,69.42904,1.3332,300,1.9E+16
153.5561,31.40772,1.3332,300,1.57E+16
153.6071,0,1.3332,300,2.64E+14
153.6071,0.274024,1.3332,300,3.7E+14
153.6071,0.657658,1.3332,300,5.46E+14
153.6071,1.194746,1.3332,300,8.15E+14
153.6071,1.946669,1.3332,300,1.22E+15
153.6071,2.999361,1.3332,300,1.79E+15
153.6758,58.85034,1.3332,300,2.05E+16
153.6834,84.78308,1.3332,300,1.33E+16
153.8041,16.39079,1.3332,300,8.91E+15
154.0228,4.525008,1.3332,300,2.61E+15
155.7317,103.3301,1.3332,300,3.06E+15
155.852,49.13467,1.3332,300,1.94E+16
155.9899,54.48597,1.3332,300,1.97E+16
156.576,37.94594,1.3332,300,1.7E+16
156.697,104.9641,1.3332,300,2.08E+15
156.7396,106.0296,1.3332,300,1.48E+15
156.7699,106.7907,1.3332,300,1.06E+15
156.7799,63.9802,1.3332,300,1.88E+16
156.7875,100.9074,1.3332,300,4.34E+15
156.7916,107.3343,1.3332,300,7.74E+14
156.8071,107.7226,1.3332,300,5.74E+14
156.809,92.28269,1.3332,300,8.91E+15
156.8182,108,1.3332,300,4.45E+14
156.9346,11.33794,1.3332,300,5.95E+15
157.1172,76.30832,1.3332,300,1.57E+16
157.4217,22.60268,1.3332,300,1.12E+16
159.47,7.772475,1.3332,300,3.97E+15
159.7098,43.4532,1.3332,300,1.71E+16
159.8517,52.91697,1.3332,300,1.82E+16
159.962,58.22481,1.3332,300,1.81E+16
160.12,69.33668,1.3332,300,1.66E+16
160.2057,97.40166,1.3332,300,5.82E+15
160.2631,85.8852,1.3332,300,1.12E+16
160.2857,0,1.3332,300,2.59E+14
160.2857,0.27433,1.3332,300,3.54E+14
160.2857,0.658391,1.3332,300,5.1E+14
160.2857,1.196078,1.3332,300,7.45E+14
160.2857,1.948839,1.3332,300,1.1E+15
160.2857,3.002704,1.3332,300,1.6E+15
160.3369,31.62405,1.3332,300,1.39E+16
160.3488,17.4406,1.3332,300,8.34E+15
161.6749,5.034871,1.3332,300,2.52E+15
162.5082,48.57623,1.3332,300,1.69E+16
162.6273,103.3417,1.3332,300,2.64E+15
163.3393,63.96294,1.3332,300,1.64E+16
163.398,12.70263,1.3332,300,5.84E+15
163.4035,38.10807,1.3332,300,1.48E+16
163.4438,104.9635,1.3332,300,1.8E+15
163.5114,106.0292,1.3332,300,1.28E+15
163.5393,76.49298,1.3332,300,1.37E+16
163.5597,106.7905,1.3332,300,9.16E+14
163.5836,100.9527,1.3332,300,3.74E+15
163.5942,107.3342,1.3332,300,6.66E+14
163.5998,22.74464,1.3332,300,9.92E+15
163.6188,107.7226,1.3332,300,4.95E+14
163.6364,108,1.3332,300,3.84E+14
164.0867,92.40172,1.3332,300,7.61E+15
164.9237,54.107,1.3332,300,1.63E+16
166.3578,8.90701,1.3332,300,3.94E+15
166.8005,43.70526,1.3332,300,1.48E+16
166.8259,69.34182,1.3332,300,1.44E+16
166.9068,59.19294,1.3332,300,1.55E+16
